id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent,Calls Offered,Total Duration,Agent Avg Duration,Sentiment Score >=0,Not Answered Percent,Sentiment Score >=0,Met Sentiment Goal
83,"Delcine, Tabb",4,"Dorian, Swallow",2021-08-01,Halifax,719.0,71.0,0.09,False,5.0,790.0,7900.0,11,0.0,5.0,0.0,True
83,"Delcine, Tabb",4,"Dorian, Swallow",2021-09-01,Halifax,677.0,59.0,0.08,False,5.0,736.0,8832.0,13,0.0,5.0,0.0,False
83,"Delcine, Tabb",4,"Dorian, Swallow",2021-10-01,Halifax,752.0,60.0,0.074,False,5.0,812.0,14616.0,19,0.0,5.0,0.0,True
83,"Delcine, Tabb",4,"Dorian, Swallow",2021-11-01,Halifax,652.0,1.0,0.002,True,5.0,653.0,4571.0,7,0.0,5.0,0.0,False
83,"Delcine, Tabb",4,"Dorian, Swallow",2021-12-01,Halifax,557.0,6.0,0.011,True,5.0,563.0,2252.0,4,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-01-01,Halifax,538.0,22.0,0.039,True,5.0,560.0,6720.0,12,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-02-01,Halifax,678.0,52.0,0.071,False,5.0,730.0,10220.0,15,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-03-01,Halifax,724.0,7.0,0.01,True,5.0,731.0,4386.0,6,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-04-01,Halifax,474.0,71.0,0.13,False,5.0,545.0,4360.0,9,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-05-01,Halifax,405.0,73.0,0.153,False,5.0,478.0,9082.0,22,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-06-01,Halifax,899.0,60.0,0.063,False,5.0,959.0,4795.0,5,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-07-01,Halifax,886.0,6.0,0.007,True,5.0,892.0,6244.0,7,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-08-01,Halifax,694.0,10.0,0.014,True,5.0,704.0,5632.0,8,0.0,5.0,0.0,False
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-09-01,Halifax,855.0,20.0,0.023,True,5.0,875.0,4375.0,5,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-10-01,Halifax,803.0,7.0,0.009,True,5.0,810.0,12960.0,16,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-11-01,Halifax,617.0,31.0,0.048,True,5.0,648.0,13608.0,22,0.0,5.0,0.0,True
84,"Edwina, Arnal",5,"Silvan, Gallardo",2021-12-01,Halifax,530.0,0.0,0.0,True,5.0,530.0,6890.0,13,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-01-01,Halifax,615.0,0.0,0.0,True,5.0,615.0,7995.0,13,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-02-01,Halifax,500.0,48.0,0.088,False,5.0,548.0,4384.0,9,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-03-01,Halifax,548.0,45.0,0.076,False,5.0,593.0,11860.0,22,0.0,5.0,0.0,True
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-04-01,Halifax,474.0,49.0,0.094,False,5.0,523.0,10983.0,23,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-05-01,Halifax,921.0,49.0,0.051,False,5.0,970.0,20370.0,22,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-06-01,Halifax,833.0,23.0,0.027,True,5.0,856.0,6848.0,8,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-07-01,Halifax,836.0,0.0,0.0,True,5.0,836.0,5016.0,6,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-08-01,Halifax,505.0,25.0,0.047,True,5.0,530.0,9010.0,18,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-09-01,Halifax,727.0,33.0,0.043,True,5.0,760.0,2280.0,3,0.0,5.0,0.0,False
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-10-01,Halifax,478.0,80.0,0.143,False,5.0,558.0,3906.0,8,0.0,5.0,0.0,True
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-11-01,Halifax,759.0,11.0,0.014,True,5.0,770.0,10010.0,13,0.0,5.0,0.0,True
87,"Goldie, Caselick",5,"Silvan, Gallardo",2021-12-01,Halifax,758.0,42.0,0.052,False,5.0,800.0,11200.0,15,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-01-01,Halifax,669.0,24.0,0.035,True,5.0,693.0,4851.0,7,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-02-01,Halifax,962.0,3.0,0.003,True,5.0,965.0,5790.0,6,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-03-01,Halifax,355.0,66.0,0.157,False,5.0,421.0,3789.0,11,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-04-01,Halifax,892.0,71.0,0.074,False,5.0,963.0,17334.0,19,0.0,5.0,0.0,True
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-05-01,Halifax,863.0,69.0,0.074,False,5.0,932.0,19572.0,23,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-06-01,Halifax,857.0,86.0,0.091,False,5.0,943.0,18860.0,22,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-07-01,Halifax,395.0,21.0,0.05,False,5.0,416.0,1664.0,4,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-08-01,Halifax,349.0,65.0,0.157,False,5.0,414.0,1242.0,4,0.0,5.0,0.0,True
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-09-01,Halifax,851.0,54.0,0.06,False,5.0,905.0,9050.0,11,0.0,5.0,0.0,True
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-10-01,Halifax,862.0,2.0,0.002,True,5.0,864.0,6912.0,8,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-11-01,Halifax,486.0,40.0,0.076,False,5.0,526.0,10520.0,22,0.0,5.0,0.0,False
96,"Corry, Connerry",5,"Silvan, Gallardo",2021-12-01,Halifax,556.0,15.0,0.026,True,5.0,571.0,5139.0,9,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-01-01,Halifax,466.0,2.0,0.004,True,5.0,468.0,6084.0,13,0.0,5.0,0.0,True
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-02-01,Halifax,771.0,73.0,0.086,False,5.0,844.0,11816.0,15,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-03-01,Halifax,751.0,51.0,0.064,False,5.0,802.0,15238.0,20,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-04-01,Halifax,737.0,1.0,0.001,True,5.0,738.0,14760.0,20,0.0,5.0,0.0,True
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-05-01,Halifax,897.0,19.0,0.021,True,5.0,916.0,9160.0,10,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-06-01,Halifax,872.0,42.0,0.046,True,5.0,914.0,2742.0,3,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-07-01,Halifax,722.0,37.0,0.049,True,5.0,759.0,3795.0,5,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-08-01,Halifax,636.0,8.0,0.012,True,5.0,644.0,3864.0,6,0.0,5.0,0.0,True
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-09-01,Halifax,845.0,86.0,0.092,False,5.0,931.0,17689.0,21,0.0,5.0,0.0,False
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-10-01,Halifax,798.0,8.0,0.01,True,5.0,806.0,9672.0,12,0.0,5.0,0.0,True
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-11-01,Halifax,824.0,56.0,0.064,False,5.0,880.0,16720.0,20,0.0,5.0,0.0,True
98,"Kassi, Grantham",5,"Silvan, Gallardo",2021-12-01,Halifax,937.0,45.0,0.046,True,5.0,982.0,2946.0,3,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-01-01,Halifax,790.0,10.0,0.012,True,5.0,800.0,11200.0,14,0.0,5.0,0.0,True
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-02-01,Halifax,827.0,85.0,0.093,False,5.0,912.0,8208.0,10,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-03-01,Halifax,695.0,63.0,0.083,False,5.0,758.0,6822.0,10,0.0,5.0,0.0,True
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-04-01,Halifax,432.0,79.0,0.155,False,5.0,511.0,6132.0,14,0.0,5.0,0.0,True
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-05-01,Halifax,776.0,64.0,0.076,False,5.0,840.0,8400.0,11,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-06-01,Halifax,400.0,53.0,0.117,False,5.0,453.0,8154.0,20,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-07-01,Halifax,838.0,52.0,0.058,False,5.0,890.0,18690.0,22,0.0,5.0,0.0,True
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-08-01,Halifax,753.0,75.0,0.091,False,5.0,828.0,5796.0,8,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-09-01,Halifax,883.0,37.0,0.04,True,5.0,920.0,16560.0,19,0.0,5.0,0.0,True
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-10-01,Halifax,903.0,12.0,0.013,True,5.0,915.0,15555.0,17,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-11-01,Halifax,851.0,7.0,0.008,True,5.0,858.0,6864.0,8,0.0,5.0,0.0,False
99,"Ardath, Haddinton",5,"Silvan, Gallardo",2021-12-01,Halifax,665.0,82.0,0.11,False,5.0,747.0,5976.0,9,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-01-01,Halifax,568.0,18.0,0.031,True,5.0,586.0,8790.0,15,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-02-01,Halifax,817.0,37.0,0.043,True,5.0,854.0,13664.0,17,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-03-01,Halifax,426.0,78.0,0.155,False,5.0,504.0,8568.0,20,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-04-01,Halifax,894.0,57.0,0.06,False,5.0,951.0,5706.0,6,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-05-01,Halifax,566.0,16.0,0.027,True,5.0,582.0,6402.0,11,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-06-01,Halifax,812.0,39.0,0.046,True,5.0,851.0,8510.0,10,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-07-01,Halifax,598.0,48.0,0.074,False,5.0,646.0,5168.0,9,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-08-01,Halifax,668.0,45.0,0.063,False,5.0,713.0,10695.0,16,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-09-01,Halifax,471.0,28.0,0.056,False,5.0,499.0,2994.0,6,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-10-01,Halifax,697.0,61.0,0.08,False,5.0,758.0,9096.0,13,0.0,5.0,0.0,True
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-11-01,Halifax,725.0,32.0,0.042,True,5.0,757.0,6813.0,9,0.0,5.0,0.0,False
101,"Harlin, Runnacles",5,"Silvan, Gallardo",2021-12-01,Halifax,619.0,31.0,0.048,True,5.0,650.0,1950.0,3,0.0,5.0,0.0,False
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-01-01,Halifax,416.0,3.0,0.007,True,5.0,419.0,2095.0,5,0.0,5.0,0.0,False
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-02-01,Halifax,705.0,3.0,0.004,True,5.0,708.0,11328.0,16,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-03-01,Halifax,835.0,52.0,0.059,False,5.0,887.0,16853.0,20,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-04-01,Halifax,649.0,5.0,0.008,True,5.0,654.0,7848.0,12,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-05-01,Halifax,888.0,25.0,0.027,True,5.0,913.0,8217.0,9,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-06-01,Halifax,897.0,9.0,0.01,True,5.0,906.0,5436.0,6,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-07-01,Halifax,569.0,14.0,0.024,True,5.0,583.0,3498.0,6,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-08-01,Halifax,819.0,31.0,0.036,True,5.0,850.0,17850.0,22,0.0,5.0,0.0,True
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-09-01,Halifax,747.0,24.0,0.031,True,5.0,771.0,14649.0,20,0.0,5.0,0.0,False
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-10-01,Halifax,839.0,38.0,0.043,True,5.0,877.0,14909.0,18,0.0,5.0,0.0,False
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-11-01,Halifax,661.0,34.0,0.049,True,5.0,695.0,6255.0,9,0.0,5.0,0.0,False
102,"Melessa, Paulich",4,"Dorian, Swallow",2021-12-01,Halifax,837.0,35.0,0.04,True,5.0,872.0,4360.0,5,0.0,5.0,0.0,True
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-01-01,Halifax,419.0,20.0,0.046,True,5.0,439.0,4390.0,10,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-02-01,Halifax,977.0,12.0,0.012,True,5.0,989.0,20769.0,21,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-03-01,Halifax,692.0,17.0,0.024,True,5.0,709.0,6381.0,9,0.0,5.0,0.0,True
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-04-01,Halifax,820.0,57.0,0.065,False,5.0,877.0,14909.0,18,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-05-01,Halifax,798.0,39.0,0.047,True,5.0,837.0,5022.0,6,0.0,5.0,0.0,True
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-06-01,Halifax,601.0,50.0,0.077,False,5.0,651.0,13671.0,23,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-07-01,Halifax,358.0,45.0,0.112,False,5.0,403.0,4030.0,11,0.0,5.0,0.0,True
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-08-01,Halifax,623.0,48.0,0.072,False,5.0,671.0,8052.0,13,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-09-01,Halifax,458.0,53.0,0.104,False,5.0,511.0,10731.0,23,0.0,5.0,0.0,True
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-10-01,Halifax,882.0,13.0,0.015,True,5.0,895.0,3580.0,4,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-11-01,Halifax,396.0,79.0,0.166,False,5.0,475.0,1900.0,5,0.0,5.0,0.0,False
106,"Hortense, Timmons",5,"Silvan, Gallardo",2021-12-01,Halifax,910.0,14.0,0.015,True,5.0,924.0,14784.0,16,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-05-01,Halifax,576.0,79.0,0.121,False,5.0,655.0,5240.0,9,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-06-01,Halifax,402.0,30.0,0.069,False,5.0,432.0,3024.0,8,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-07-01,Halifax,883.0,37.0,0.04,True,5.0,920.0,10120.0,11,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-08-01,Halifax,546.0,72.0,0.117,False,5.0,618.0,9270.0,17,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-09-01,Halifax,647.0,11.0,0.017,True,5.0,658.0,1974.0,3,0.0,5.0,0.0,True
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-10-01,Halifax,388.0,32.0,0.076,False,5.0,420.0,2100.0,5,0.0,5.0,0.0,False
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-11-01,Halifax,541.0,43.0,0.074,False,5.0,584.0,3504.0,6,0.0,5.0,0.0,False
112,"Rosalie, Couttes",4,"Dorian, Swallow",2021-12-01,Halifax,547.0,10.0,0.018,True,5.0,557.0,6127.0,11,0.0,5.0,0.0,False
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-05-01,Halifax,611.0,87.0,0.125,False,5.0,698.0,4886.0,8,0.0,5.0,0.0,True
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-06-01,Halifax,848.0,71.0,0.077,False,5.0,919.0,11028.0,13,0.0,5.0,0.0,True
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-07-01,Halifax,488.0,38.0,0.072,False,5.0,526.0,5260.0,11,0.0,5.0,0.0,False
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-08-01,Halifax,685.0,64.0,0.085,False,5.0,749.0,8988.0,13,0.0,5.0,0.0,True
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-09-01,Halifax,514.0,64.0,0.111,False,5.0,578.0,5780.0,11,0.0,5.0,0.0,False
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-10-01,Halifax,504.0,38.0,0.07,False,5.0,542.0,1626.0,3,0.0,5.0,0.0,True
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-11-01,Halifax,766.0,79.0,0.093,False,5.0,845.0,7605.0,10,0.0,5.0,0.0,True
114,"Elmore, Veevers",5,"Silvan, Gallardo",2021-12-01,Halifax,824.0,45.0,0.052,False,5.0,869.0,4345.0,5,0.0,5.0,0.0,True
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-05-01,Halifax,580.0,47.0,0.075,False,5.0,627.0,8778.0,15,0.0,5.0,0.0,False
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-06-01,Halifax,657.0,28.0,0.041,True,5.0,685.0,4110.0,6,0.0,5.0,0.0,True
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-07-01,Halifax,701.0,3.0,0.004,True,5.0,704.0,14784.0,21,0.0,5.0,0.0,False
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-08-01,Halifax,446.0,85.0,0.16,False,5.0,531.0,10089.0,23,0.0,5.0,0.0,True
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-09-01,Halifax,827.0,57.0,0.064,False,5.0,884.0,9724.0,12,0.0,5.0,0.0,True
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-10-01,Halifax,778.0,51.0,0.062,False,5.0,829.0,2487.0,3,0.0,5.0,0.0,False
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-11-01,Halifax,646.0,2.0,0.003,True,5.0,648.0,6480.0,10,0.0,5.0,0.0,False
115,"Klement, Pettett",5,"Silvan, Gallardo",2021-12-01,Halifax,628.0,19.0,0.029,True,5.0,647.0,8411.0,13,0.0,5.0,0.0,False
120,"Jill, Patise",5,"Silvan, Gallardo",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
120,"Jill, Patise",5,"Silvan, Gallardo",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
120,"Jill, Patise",5,"Silvan, Gallardo",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
120,"Jill, Patise",5,"Silvan, Gallardo",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
120,"Jill, Patise",5,"Silvan, Gallardo",2021-05-01,Halifax,416.0,1.0,0.002,True,5.0,417.0,3336.0,8,0.0,5.0,0.0,True
120,"Jill, Patise",5,"Silvan, Gallardo",2021-06-01,Halifax,850.0,61.0,0.067,False,5.0,911.0,7288.0,9,0.0,5.0,0.0,True
120,"Jill, Patise",5,"Silvan, Gallardo",2021-07-01,Halifax,809.0,54.0,0.063,False,5.0,863.0,3452.0,4,0.0,5.0,0.0,False
120,"Jill, Patise",5,"Silvan, Gallardo",2021-08-01,Halifax,785.0,41.0,0.05,False,5.0,826.0,15694.0,20,0.0,5.0,0.0,True
120,"Jill, Patise",5,"Silvan, Gallardo",2021-09-01,Halifax,864.0,40.0,0.044,True,5.0,904.0,5424.0,6,0.0,5.0,0.0,False
120,"Jill, Patise",5,"Silvan, Gallardo",2021-10-01,Halifax,801.0,19.0,0.023,True,5.0,820.0,8200.0,10,0.0,5.0,0.0,True
120,"Jill, Patise",5,"Silvan, Gallardo",2021-11-01,Halifax,702.0,29.0,0.04,True,5.0,731.0,15351.0,22,0.0,5.0,0.0,True
120,"Jill, Patise",5,"Silvan, Gallardo",2021-12-01,Halifax,601.0,42.0,0.065,False,5.0,643.0,3215.0,5,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-05-01,Halifax,515.0,26.0,0.048,True,5.0,541.0,5410.0,11,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-06-01,Halifax,778.0,31.0,0.038,True,5.0,809.0,6472.0,8,0.0,5.0,0.0,False
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-07-01,Halifax,863.0,83.0,0.088,False,5.0,946.0,15136.0,18,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-08-01,Halifax,771.0,9.0,0.012,True,5.0,780.0,8580.0,11,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-09-01,Halifax,841.0,45.0,0.051,False,5.0,886.0,12404.0,15,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-10-01,Halifax,414.0,84.0,0.169,False,5.0,498.0,7968.0,19,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-11-01,Halifax,666.0,30.0,0.043,True,5.0,696.0,11832.0,18,0.0,5.0,0.0,True
123,"Dianne, Yakubov",5,"Silvan, Gallardo",2021-12-01,Halifax,485.0,3.0,0.006,True,5.0,488.0,6832.0,14,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-03-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-04-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-05-01,Halifax,375.0,31.0,0.076,False,5.0,406.0,2436.0,6,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-06-01,Halifax,470.0,39.0,0.077,False,5.0,509.0,4072.0,9,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-07-01,Halifax,408.0,54.0,0.117,False,5.0,462.0,5544.0,14,0.0,5.0,0.0,False
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-08-01,Halifax,508.0,46.0,0.083,False,5.0,554.0,11080.0,22,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-09-01,Halifax,885.0,4.0,0.004,True,5.0,889.0,17780.0,20,0.0,5.0,0.0,False
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-10-01,Halifax,727.0,79.0,0.098,False,5.0,806.0,14508.0,20,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-11-01,Halifax,471.0,63.0,0.118,False,5.0,534.0,5340.0,11,0.0,5.0,0.0,True
125,"Gabie, Wordley",4,"Dorian, Swallow",2021-12-01,Halifax,888.0,12.0,0.013,True,5.0,900.0,18900.0,21,0.0,5.0,0.0,True
128,"Danella, Flacknell",5,"Silvan, Gallardo",2021-01-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
128,"Danella, Flacknell",5,"Silvan, Gallardo",2021-02-01,Halifax,,,,,5.0,,,,0.0,5.0,0.0,
